entropy,gini,model,top10_query_fraction,unique_top1_targets
11.164886745069557,0.13343137238643132,zero_shot,0.024716786817713696,2484
11.171246185964801,0.13020522837769,l1_seed42,0.02437349811191212,2498
11.168373776268005,0.13152763198679596,l2_seed17,0.024716786817713696,2493
