Hit@1,Hit@10,Hit@100,Hit@25,Hit@5,Hit@50,MRR,model,n_answerable_noncombination,n_total,population
0.36985802693847836,0.6224972697488169,0.8063341827448125,0.7022206042955952,0.5489625045504186,0.7648343647615581,0.4551149831368934,zero_shot,2747,2992,backward_family_held_out
0.3880597014925373,0.6723698580269385,0.8256279577721151,0.7349836184929014,0.6046596286858391,0.7877684746996724,0.4845528439063451,l1_seed42,2747,2992,backward_family_held_out
0.3716781943938842,0.6421550782672005,0.8150709865307608,0.7226064797961412,0.5722606479796142,0.7735711685475064,0.46309447649678065,l2_seed17,2747,2992,backward_family_held_out
0.33133523153004646,0.5969578900044957,0.8363554623108047,0.711224336879964,0.5130376142664469,0.7880263749438033,0.41924400901703224,zero_shot,13346,14341,backward_stratified
0.34969279184774466,0.6265547729656826,0.8520155851940656,0.7307058294620111,0.5457065787501874,0.8028622808332084,0.4421829647153901,l1_seed42,13346,14341,backward_stratified
0.33852839802187923,0.6261801288775664,0.8525400869174284,0.7384234976772066,0.538663269893601,0.8076577251610969,0.4322986691937274,l2_seed17,13346,14341,backward_stratified
