max,mean,median,min,n,p1,p5,p95,p99,q1,q3,sd,split
0.9963094592094421,0.9679174581391912,0.9714681506156921,0.8214213848114014,10197,0.9186982035636901,0.9353697180747986,0.9874550819396972,0.99100661277771,0.9597383141517639,0.9797641634941101,0.01612472879583054,train
0.9942041039466858,0.9682164538700284,0.9722126126289368,0.8933678865432739,1457,0.9146019911766052,0.9342287063598633,0.9869962930679321,0.9913603258132935,0.9603078365325928,0.9804571270942688,0.01651436690621412,dev
0.9942660331726074,0.9683112193537134,0.9718829393386841,0.9007303714752197,2913,0.9183224678039551,0.9356700897216796,0.987429928779602,0.991375343799591,0.9603382349014282,0.9797755479812622,0.015828842513518522,test
