max,mean,median,min,model,n,p1,p5,p95,p99,q1,q3,sd,top1_top2_margin_positive
0.5428653359413147,0.07724061918307774,0.04344606399536133,4.5299530029296875e-06,zero_shot,2913,0.0006038427352905274,0.0025116682052612306,0.25419046878814705,0.3581606578826908,0.016240835189819336,0.11657178401947021,0.08366371665706446,1.0
0.4231310486793518,0.06391486117326636,0.0367245078086853,3.325939178466797e-05,l1_seed42,2913,0.0003045940399169922,0.0018624544143676757,0.20728614330291753,0.28569380044937137,0.013386905193328857,0.09437966346740723,0.06857108707394623,1.0
0.5103755593299866,0.07997896406931276,0.04675370454788208,7.331371307373047e-06,l2_seed17,2913,0.0004570746421813965,0.0027040839195251465,0.2629222989082337,0.35500722646713323,0.01686680316925049,0.12087368965148926,0.08498209853551969,1.0
