population,metric,n,delta_l2_minus_zero_shot,ci95_low,ci95_high,bootstrap_seed,bootstrap_reps
lexical_low,Hit@1,882,-0.0045351473922902496,-0.02040816326530612,0.011337868480725623,2026,5000
lexical_low,Hit@10,882,0.01927437641723356,0.005668934240362812,0.031746031746031744,2026,5000
lexical_low,Hit@100,882,0.01927437641723356,0.011337868480725623,0.02947845804988662,2026,5000
lexical_low,MRR,967,-3.546055775723293e-05,-0.00858219787732408,0.008669157012011791,2026,5000
