ontology,code,parent_code,depth,root_code,chapter,block,family,provenance,audit_status,official_order_present
ICD-9-CM,80493,8049,4,8,8,80,804,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80494,8049,4,8,8,80,804,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80495,8049,4,8,8,80,804,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80496,8049,4,8,8,80,804,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80499,8049,4,8,8,80,804,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80500,8050,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80501,8050,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80502,8050,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80503,8050,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80504,8050,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80505,8050,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80506,8050,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80507,8050,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80508,8050,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80510,8051,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80511,8051,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80512,8051,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80513,8051,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80514,8051,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80515,8051,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80516,8051,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80517,8051,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80518,8051,4,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8052,805,3,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8053,805,3,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8054,805,3,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8055,805,3,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8056,805,3,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8057,805,3,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8058,805,3,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8059,805,3,8,8,80,805,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80600,8060,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80601,8060,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80602,8060,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80603,8060,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80604,8060,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80605,8060,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80606,8060,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80607,8060,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80608,8060,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80609,8060,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80610,8061,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80611,8061,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80612,8061,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80613,8061,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80614,8061,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80615,8061,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80616,8061,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80617,8061,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80618,8061,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80619,8061,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80620,8062,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80621,8062,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80622,8062,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80623,8062,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80624,8062,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80625,8062,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80626,8062,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80627,8062,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80628,8062,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80629,8062,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80630,8063,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80631,8063,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80632,8063,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80633,8063,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80634,8063,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80635,8063,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80636,8063,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80637,8063,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80638,8063,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80639,8063,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8064,806,3,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8065,806,3,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80660,8066,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80661,8066,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80662,8066,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80669,8066,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80670,8067,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80671,8067,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80672,8067,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80679,8067,4,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8068,806,3,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8069,806,3,8,8,80,806,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80700,8070,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80701,8070,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80702,8070,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80703,8070,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80704,8070,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80705,8070,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80706,8070,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80707,8070,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80708,8070,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80709,8070,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80710,8071,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80711,8071,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80712,8071,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80713,8071,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80714,8071,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80715,8071,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80716,8071,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80717,8071,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80718,8071,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80719,8071,4,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8072,807,3,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8073,807,3,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8074,807,3,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8075,807,3,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8076,807,3,8,8,80,807,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8080,808,3,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8081,808,3,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8082,808,3,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8083,808,3,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80841,8084,4,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80842,8084,4,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80843,8084,4,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80844,8084,4,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80849,8084,4,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80851,8085,4,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80852,8085,4,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80853,8085,4,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80854,8085,4,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,80859,8085,4,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8088,808,3,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8089,808,3,8,8,80,808,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8090,809,3,8,8,80,809,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,8091,809,3,8,8,80,809,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81000,8100,4,8,8,81,810,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81001,8100,4,8,8,81,810,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81002,8100,4,8,8,81,810,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81003,8100,4,8,8,81,810,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81010,8101,4,8,8,81,810,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81011,8101,4,8,8,81,810,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81012,8101,4,8,8,81,810,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81013,8101,4,8,8,81,810,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81100,8110,4,8,8,81,811,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81101,8110,4,8,8,81,811,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81102,8110,4,8,8,81,811,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81103,8110,4,8,8,81,811,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81109,8110,4,8,8,81,811,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81110,8111,4,8,8,81,811,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81111,8111,4,8,8,81,811,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81112,8111,4,8,8,81,811,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81113,8111,4,8,8,81,811,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81119,8111,4,8,8,81,811,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81200,8120,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81201,8120,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81202,8120,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81203,8120,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81209,8120,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81210,8121,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81211,8121,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81212,8121,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81213,8121,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81219,8121,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81220,8122,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81221,8122,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81230,8123,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81231,8123,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81240,8124,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81241,8124,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81242,8124,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81243,8124,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81244,8124,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81249,8124,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81250,8125,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81251,8125,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81252,8125,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81253,8125,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81254,8125,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81259,8125,4,8,8,81,812,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81300,8130,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81301,8130,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81302,8130,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81303,8130,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81304,8130,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81305,8130,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81306,8130,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81307,8130,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81308,8130,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81310,8131,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81311,8131,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81312,8131,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81313,8131,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81314,8131,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81315,8131,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81316,8131,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81317,8131,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81318,8131,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81320,8132,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81321,8132,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81322,8132,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81323,8132,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81330,8133,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81331,8133,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81332,8133,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81333,8133,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81340,8134,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81341,8134,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81342,8134,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81343,8134,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81344,8134,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81345,8134,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81346,8134,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81347,8134,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81350,8135,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81351,8135,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81352,8135,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
ICD-9-CM,81353,8135,4,8,8,81,813,CMS_V32_DIAGNOSIS_TITLES_PREFIX_STRUCTURE,PASS,true
