Hit@1,Hit@10,Hit@100,Hit@100_invariant,Hit@25,Hit@5,Hit@50,MRR,NDCG@10,P_COMBINATION_ChoiceListRecall@1,P_COMBINATION_ChoiceListRecall@10,P_COMBINATION_ChoiceListRecall@100,P_COMBINATION_ChoiceListRecall@25,P_COMBINATION_ChoiceListRecall@5,P_COMBINATION_ChoiceListRecall@50,P_COMBINATION_CompleteScenarioRetrieval@1,P_COMBINATION_CompleteScenarioRetrieval@10,P_COMBINATION_CompleteScenarioRetrieval@100,P_COMBINATION_CompleteScenarioRetrieval@25,P_COMBINATION_CompleteScenarioRetrieval@5,P_COMBINATION_CompleteScenarioRetrieval@50,P_COMBINATION_WITH_ALTERNATIVES_ChoiceListRecall@1,P_COMBINATION_WITH_ALTERNATIVES_ChoiceListRecall@10,P_COMBINATION_WITH_ALTERNATIVES_ChoiceListRecall@100,P_COMBINATION_WITH_ALTERNATIVES_ChoiceListRecall@25,P_COMBINATION_WITH_ALTERNATIVES_ChoiceListRecall@5,P_COMBINATION_WITH_ALTERNATIVES_ChoiceListRecall@50,P_COMBINATION_WITH_ALTERNATIVES_CompleteScenarioRetrieval@1,P_COMBINATION_WITH_ALTERNATIVES_CompleteScenarioRetrieval@10,P_COMBINATION_WITH_ALTERNATIVES_CompleteScenarioRetrieval@100,P_COMBINATION_WITH_ALTERNATIVES_CompleteScenarioRetrieval@25,P_COMBINATION_WITH_ALTERNATIVES_CompleteScenarioRetrieval@5,P_COMBINATION_WITH_ALTERNATIVES_CompleteScenarioRetrieval@50,P_COMPLEX_ChoiceListRecall@1,P_COMPLEX_ChoiceListRecall@10,P_COMPLEX_ChoiceListRecall@100,P_COMPLEX_ChoiceListRecall@25,P_COMPLEX_ChoiceListRecall@5,P_COMPLEX_ChoiceListRecall@50,P_COMPLEX_CompleteScenarioRetrieval@1,P_COMPLEX_CompleteScenarioRetrieval@10,P_COMPLEX_CompleteScenarioRetrieval@100,P_COMPLEX_CompleteScenarioRetrieval@25,P_COMPLEX_CompleteScenarioRetrieval@5,P_COMPLEX_CompleteScenarioRetrieval@50,architecture,candidate_mutation_count,checkpoint_path,checkpoint_sha,configuration_id,epoch,initialization_sha,is_B0,lambda,learning_rate,max_abs_fusion_delta,max_abs_residual,run_id,runtime_seconds,seed,selected_epoch,selected_global,structural_at_100_invariant,training_loss,valid,weight_decay
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7671772889795364,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,,0,,,LAMBDA_0_SEMANTIC_ONLY,0,NON_TRAINABLE_CONTROL,True,0.0,,0.0,0.0,r2_B0,0.0,17,0,False,True,,True,
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.767177589240884,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_1e-04_wd_1e-04\epoch_1.pt,746ebbdaf5a1781136655795118433cdb3183ef00f435d463fa5f7f086be7898,fusion_lambda_0p05_lr_1e-04_wd_1e-04,1,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0001,0.01385200321674347,0.2770400643348694,r2_fusion_lambda_0p05_lr_1e-04_wd_1e-04,3.358139999996638,17,1,False,True,4.409412991270727,True,0.0001
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.767177589240884,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_1e-04_wd_1e-03\epoch_1.pt,9760556b5ec8a1ef8b9b82fd749773ffd8a614f7ef3bd7dea0bd7fa2900f2f79,fusion_lambda_0p05_lr_1e-04_wd_1e-03,1,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0001,0.013835774362087251,0.276715487241745,r2_fusion_lambda_0p05_lr_1e-04_wd_1e-03,3.4030267000052845,17,1,False,True,4.4095201531235055,True,0.001
0.690677966101695,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7675462261747394,0.7694936653803951,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_3e-04_wd_1e-04\epoch_3.pt,e58923d0c3f6556c31b3a8b0f245ed7ac34272cd70b788836999840dff3f9eed,fusion_lambda_0p05_lr_3e-04_wd_1e-04,3,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0003,0.021038021147251132,0.4207604229450226,r2_fusion_lambda_0p05_lr_3e-04_wd_1e-04,3.818602400002419,17,3,False,True,4.377701181294967,True,0.0001
0.690677966101695,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7675475999376675,0.7694936653803951,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_3e-04_wd_1e-03\epoch_3.pt,c599c1559da1ba77d45524fb43d09b13ae741b11b32f4e88459b4e421b6a9eee,fusion_lambda_0p05_lr_3e-04_wd_1e-03,3,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0003,0.02054678350687027,0.4109356701374054,r2_fusion_lambda_0p05_lr_3e-04_wd_1e-03,3.8045284999971045,17,3,False,True,4.378112779344831,True,0.001
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7671817096711673,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p10_lr_1e-04_wd_1e-04\epoch_3.pt,feef3e28af23dd1354d3ee7d4e129e32f71bc8a946a4bddb632b5da87e68731d,fusion_lambda_0p10_lr_1e-04_wd_1e-04,3,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.1,0.0001,0.027058497071266174,0.27058497071266174,r2_fusion_lambda_0p10_lr_1e-04_wd_1e-04,4.062493000004906,17,3,False,True,4.401883761736811,True,0.0001
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7671817096711673,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p10_lr_1e-04_wd_1e-03\epoch_3.pt,06665dacf49dd07cdeeacc3c4c64df5c896945782a15ccd4f5173d31ccaf3226,fusion_lambda_0p10_lr_1e-04_wd_1e-03,3,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.1,0.0001,0.02714783847332001,0.2714783847332001,r2_fusion_lambda_0p10_lr_1e-04_wd_1e-03,4.191653800007771,17,3,False,True,4.401841282357975,True,0.001
0.690677966101695,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7676630850594699,0.7695861298956292,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p10_lr_3e-04_wd_1e-04\epoch_2.pt,2fb87209c1b398172bcc0a0f3b7fde491ef180fb08f5f97f08a0aaf27b1bf94b,fusion_lambda_0p10_lr_3e-04_wd_1e-04,2,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.1,0.0003,0.029025888442993166,0.29025888442993164,r2_fusion_lambda_0p10_lr_3e-04_wd_1e-04,3.9618815000139875,17,2,False,True,4.3922368030158845,True,0.0001
0.690677966101695,0.9004237288135594,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7677800587892697,0.7694500345304471,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p10_lr_3e-04_wd_1e-03\epoch_3.pt,f23f53e68b1169eff490fc0655b7a0a2be33a30db34b7ddd3542f030090b7013,fusion_lambda_0p10_lr_3e-04_wd_1e-03,3,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.1,0.0003,0.04171948730945588,0.4171948730945587,r2_fusion_lambda_0p10_lr_3e-04_wd_1e-03,4.1297148000012385,17,3,False,True,4.378280651326082,True,0.001
0.690677966101695,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7675306965855168,0.7695393869673107,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p20_lr_1e-04_wd_1e-04\epoch_2.pt,8b9406b25d8f981da92ed24b52678b75246c157d1372ad565f5c351e1320a6b0,fusion_lambda_0p20_lr_1e-04_wd_1e-04,2,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.2,0.0001,0.05462526082992554,0.2731263041496277,r2_fusion_lambda_0p20_lr_1e-04_wd_1e-04,4.006398699988495,17,2,False,True,4.405799569888991,True,0.0001
