Hit@1,Hit@10,Hit@100,Hit@100_invariant,Hit@25,Hit@5,Hit@50,MRR,NDCG@10,P_COMBINATION_ChoiceListRecall@1,P_COMBINATION_ChoiceListRecall@10,P_COMBINATION_ChoiceListRecall@100,P_COMBINATION_ChoiceListRecall@25,P_COMBINATION_ChoiceListRecall@5,P_COMBINATION_ChoiceListRecall@50,P_COMBINATION_CompleteScenarioRetrieval@1,P_COMBINATION_CompleteScenarioRetrieval@10,P_COMBINATION_CompleteScenarioRetrieval@100,P_COMBINATION_CompleteScenarioRetrieval@25,P_COMBINATION_CompleteScenarioRetrieval@5,P_COMBINATION_CompleteScenarioRetrieval@50,P_COMBINATION_WITH_ALTERNATIVES_ChoiceListRecall@1,P_COMBINATION_WITH_ALTERNATIVES_ChoiceListRecall@10,P_COMBINATION_WITH_ALTERNATIVES_ChoiceListRecall@100,P_COMBINATION_WITH_ALTERNATIVES_ChoiceListRecall@25,P_COMBINATION_WITH_ALTERNATIVES_ChoiceListRecall@5,P_COMBINATION_WITH_ALTERNATIVES_ChoiceListRecall@50,P_COMBINATION_WITH_ALTERNATIVES_CompleteScenarioRetrieval@1,P_COMBINATION_WITH_ALTERNATIVES_CompleteScenarioRetrieval@10,P_COMBINATION_WITH_ALTERNATIVES_CompleteScenarioRetrieval@100,P_COMBINATION_WITH_ALTERNATIVES_CompleteScenarioRetrieval@25,P_COMBINATION_WITH_ALTERNATIVES_CompleteScenarioRetrieval@5,P_COMBINATION_WITH_ALTERNATIVES_CompleteScenarioRetrieval@50,P_COMPLEX_ChoiceListRecall@1,P_COMPLEX_ChoiceListRecall@10,P_COMPLEX_ChoiceListRecall@100,P_COMPLEX_ChoiceListRecall@25,P_COMPLEX_ChoiceListRecall@5,P_COMPLEX_ChoiceListRecall@50,P_COMPLEX_CompleteScenarioRetrieval@1,P_COMPLEX_CompleteScenarioRetrieval@10,P_COMPLEX_CompleteScenarioRetrieval@100,P_COMPLEX_CompleteScenarioRetrieval@25,P_COMPLEX_CompleteScenarioRetrieval@5,P_COMPLEX_CompleteScenarioRetrieval@50,architecture,candidate_mutation_count,checkpoint_path,checkpoint_sha,configuration_id,epoch,initialization_sha,is_B0,lambda,learning_rate,max_abs_fusion_delta,max_abs_residual,run_id,runtime_seconds,seed,selected_epoch,selected_global,structural_at_100_invariant,training_loss,valid,weight_decay
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7671772889795364,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,,0,,,LAMBDA_0_SEMANTIC_ONLY,0,NON_TRAINABLE_CONTROL,True,0.0,,0.0,0.0,r2_B0,0.0,17,0,False,True,,True,
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.767177589240884,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_1e-04_wd_1e-04\epoch_1.pt,746ebbdaf5a1781136655795118433cdb3183ef00f435d463fa5f7f086be7898,fusion_lambda_0p05_lr_1e-04_wd_1e-04,1,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0001,0.01385200321674347,0.2770400643348694,r2_fusion_lambda_0p05_lr_1e-04_wd_1e-04,3.358139999996638,17,1,False,True,4.409412991270727,True,0.0001
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7671772889795364,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_1e-04_wd_1e-04\epoch_2.pt,482434a43f3198406143d481f98679fccb98a46e0c65b31f86427126c2d1b0f1,fusion_lambda_0p05_lr_1e-04_wd_1e-04,2,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0001,0.013724425435066225,0.27448850870132446,r2_fusion_lambda_0p05_lr_1e-04_wd_1e-04,3.335363200007123,17,1,False,True,4.405888269385513,True,0.0001
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7671772889795364,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_1e-04_wd_1e-04\epoch_3.pt,e191c3e5bbc1a472711268251b4f02eeb31c6fd9d113f503989c10351a45cf68,fusion_lambda_0p05_lr_1e-04_wd_1e-04,3,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0001,0.013560454547405244,0.27120909094810486,r2_fusion_lambda_0p05_lr_1e-04_wd_1e-04,3.42108850000659,17,1,False,True,4.4018749412225215,True,0.0001
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.767177589240884,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_1e-04_wd_1e-03\epoch_1.pt,9760556b5ec8a1ef8b9b82fd749773ffd8a614f7ef3bd7dea0bd7fa2900f2f79,fusion_lambda_0p05_lr_1e-04_wd_1e-03,1,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0001,0.013835774362087251,0.276715487241745,r2_fusion_lambda_0p05_lr_1e-04_wd_1e-03,3.4030267000052845,17,1,False,True,4.4095201531235055,True,0.001
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7671772889795364,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_1e-04_wd_1e-03\epoch_2.pt,bab695db48b7054d45ddf6c6fc1ea97f906249943d928f037bc08826d6ed1077,fusion_lambda_0p05_lr_1e-04_wd_1e-03,2,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0001,0.013704532384872438,0.27409064769744873,r2_fusion_lambda_0p05_lr_1e-04_wd_1e-03,3.66495410000789,17,1,False,True,4.405982091475506,True,0.001
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7671772889795364,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_1e-04_wd_1e-03\epoch_3.pt,d45c90327afc0192bd41f06fea559e30c743f5f78fb4c6bd05ea0b52d42ea304,fusion_lambda_0p05_lr_1e-04_wd_1e-03,3,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0001,0.013548719882965089,0.27097439765930176,r2_fusion_lambda_0p05_lr_1e-04_wd_1e-03,3.6881982999911997,17,1,False,True,4.401949043663181,True,0.001
0.6899717514124294,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7671771826539284,0.7693795745481504,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_3e-04_wd_1e-04\epoch_1.pt,2c84030b5c84ed98549ff95f3bc09951705042b187d3d403fbbdc1614fb6924b,fusion_lambda_0p05_lr_3e-04_wd_1e-04,1,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0003,0.01386876255273819,0.2773752510547638,r2_fusion_lambda_0p05_lr_3e-04_wd_1e-04,3.7453521999996156,17,3,False,True,4.405679387462382,True,0.0001
0.690677966101695,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7675290234518969,0.7694826926093645,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_3e-04_wd_1e-04\epoch_2.pt,b96e36ff01d45078a0ae43b11204c25728b71a67edd664f6a93eabe7158c88a6,fusion_lambda_0p05_lr_3e-04_wd_1e-04,2,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0003,0.014461605250835419,0.2892321050167084,r2_fusion_lambda_0p05_lr_3e-04_wd_1e-04,3.665694999988773,17,3,False,True,4.391890241661851,True,0.0001
0.690677966101695,0.9011299435028248,0.9774011299435028,True,0.9442090395480226,0.864406779661017,0.9661016949152542,0.7675462261747394,0.7694936653803951,0.22857142857142856,0.4035714285714286,0.7392857142857143,0.5392857142857143,0.3357142857142857,0.6571428571428571,0.0,0.05714285714285714,0.5142857142857142,0.2,0.0,0.37142857142857144,0.12962962962962965,0.4652777777777778,0.8020833333333334,0.6342592592592593,0.32407407407407407,0.7349537037037037,0.0,0.2777777777777778,0.6388888888888888,0.3611111111111111,0.1111111111111111,0.5,0.1784037558685446,0.43485915492957744,0.7711267605633803,0.5874413145539905,0.32981220657276994,0.6965962441314554,0.0,0.16901408450704225,0.5774647887323944,0.28169014084507044,0.056338028169014086,0.43661971830985913,4_TO_16_TO_1_RELU_TANH,0,C:\Users\rohan\SHIFT-ICD\artifacts\experiments\step10_fusion\r2_checkpoints\fusion_lambda_0p05_lr_3e-04_wd_1e-04\epoch_3.pt,e58923d0c3f6556c31b3a8b0f245ed7ac34272cd70b788836999840dff3f9eed,fusion_lambda_0p05_lr_3e-04_wd_1e-04,3,4812895b491cee7b78e0861519b8c33205ae1c0008b861d1018b8c5068640109,False,0.05,0.0003,0.021038021147251132,0.4207604229450226,r2_fusion_lambda_0p05_lr_3e-04_wd_1e-04,3.818602400002419,17,3,False,True,4.377701181294967,True,0.0001
