model,direction,split_protocol,partition,benchmark_version,experiment_version,sample_population,slice,n_total,n_answerable,n_noncombination_answerable,n_combination,applicable_hit_k_n,applicable_mrr_n,applicable_choice_scenario_n,Hit@1,Hit@5,Hit@10,Hit@25,Hit@50,Hit@100,MRR,ChoiceListRecall@1,ChoiceListRecall@5,ChoiceListRecall@10,ChoiceListRecall@25,ChoiceListRecall@50,ChoiceListRecall@100,CompleteScenarioRetrieval@1,CompleteScenarioRetrieval@5,CompleteScenarioRetrieval@10,CompleteScenarioRetrieval@25,CompleteScenarioRetrieval@50,CompleteScenarioRetrieval@100
BM25,ICD10CM_to_ICD9CM,source_stratified_and_family_held_out,family_held_out_test,1.0,1.1,backward_family_held_out_test,overall,14332,14201,13169,1032,13169,13169,1032,0.2890120738097046,0.4217480446503151,0.47718125901738934,0.5454476421899916,0.5912369959753968,0.6342167210874022,0.35181615768343066,0.1977551679586563,0.30579780361757103,0.35521640826873385,0.41892764857881143,0.5559593023255814,0.6782945736434108,0.0,0.07170542635658915,0.1124031007751938,0.21220930232558138,0.312015503875969,0.46705426356589147
SapBERT,ICD10CM_to_ICD9CM,source_stratified_and_family_held_out,family_held_out_test,1.0,1.1,backward_family_held_out_test,overall,14332,14201,13169,1032,13169,13169,1032,0.31650087326296605,0.4685245652669147,0.5269952160376642,0.6011846001974334,0.647961120814033,0.6937504745994381,0.3893380504073672,0.13186369509043927,0.324047157622739,0.4178779069767442,0.5373062015503876,0.6291989664082687,0.7257751937984496,0.0,0.12306201550387597,0.21414728682170542,0.3187984496124031,0.4060077519379845,0.5416666666666666
BioLORD-2023,ICD10CM_to_ICD9CM,source_stratified_and_family_held_out,family_held_out_test,1.0,1.1,backward_family_held_out_test,overall,14332,14201,13169,1032,13169,13169,1032,0.3713266003493052,0.5459791935606348,0.6185739236084744,0.704761181562761,0.7714329106234338,0.8111473916014883,0.45487792601181254,0.19872416020671832,0.4645510335917313,0.5923772609819122,0.7748708010335918,0.8858204134366926,0.9604328165374678,0.0,0.2063953488372093,0.35852713178294576,0.5833333333333334,0.7800387596899225,0.9215116279069767
MedCPT,ICD10CM_to_ICD9CM,source_stratified_and_family_held_out,family_held_out_test,1.0,1.1,backward_family_held_out_test,overall,14332,14201,13169,1032,13169,13169,1032,0.31991798921710074,0.45637481965221355,0.5086187257954287,0.5787075708102362,0.6288252714708786,0.6725643556838029,0.3860836075550658,0.16367894056847548,0.33196059431524544,0.42369186046511625,0.5048449612403101,0.5680717054263565,0.6305717054263565,0.0,0.10852713178294573,0.2364341085271318,0.3536821705426357,0.42829457364341084,0.502906976744186
Qwen3-Embedding-0.6B,ICD10CM_to_ICD9CM,source_stratified_and_family_held_out,family_held_out_test,1.0,1.1,backward_family_held_out_test,overall,14332,14201,13169,1032,13169,13169,1032,0.34376186498595185,0.495481813349533,0.5513706431771584,0.6239653732249981,0.6811451135241856,0.7308831346343686,0.4157982232775733,0.21406653746770024,0.43636950904392763,0.5567667958656332,0.718184754521964,0.8189599483204134,0.9123062015503876,0.0,0.1812015503875969,0.32848837209302323,0.5319767441860465,0.6744186046511628,0.8294573643410853
BM25 + BioLORD RRF,ICD10CM_to_ICD9CM,source_stratified_and_family_held_out,family_held_out_test,1.0,1.1,backward_family_held_out_test,overall,14332,14201,13169,1032,13169,13169,1032,0.3473308527602703,0.5223631255220594,0.5828840458652897,0.686688434960893,0.7604222036601108,0.80233882603083,0.4312224091733809,0.22593669250645995,0.4784399224806202,0.6194282945736435,0.7511304909560724,0.8436692506459949,0.9316860465116279,0.0,0.21124031007751937,0.3953488372093023,0.5852713178294574,0.7199612403100775,0.8662790697674418
